
  ZVR, 3.52

  stimulus-start        ; stimulus-stop       ; stimulus-unit       ; nof-points; parameter-type; impedance-ohm
  1.50000000000E+09     ; 4.00000000000E+09   ; Hz                  ; 801       ; S21           ; 50        

  conversion            ; time-domain         ; data-format         ; param-unit; smoothing     ; trace-math
  S                     ; domain=TIME gate=OFF; MAGNITUDE           ; dB        ; 1%            ; none

  time-domain           ; time-domain-start   ; time-domain-stop    ; td-unit   ; nof-points
  TIME                  ; 0.00000000000E+00   ; 5.00000000000E-08   ; s         ; 801 

  transformation-type   ; period              ; dielectric-epsilon  ; x-axis    
  CHIRP IMPULSE BANDPASS; 3.20000000000E-07s  ; none                ; time      

  sweep-mode-type       ; notlinear-meas-mode 
   4.61875000000E-08; -78.8106      
   4.62500000000E-08; -79.3782      
   4.63125000000E-08; -80.2477      
   4.63750000000E-08; -81.4891      
   4.64375000000E-08; -82.8702      
   4.65000000000E-08; -84.2155      
   4.65625000000E-08; -85.4369      
   4.66250000000E-08; -86.427       
   4.66875000000E-08; -87.0704      
   4.67500000000E-08; -87.2723      
   4.68125000000E-08; -86.9893      
   4.68750000000E-08; -86.2447      
   4.69375000000E-08; -85.1582      
   4.70000000000E-08; -84.2223      
   4.70625000000E-08; -83.5088      
   4.71250000000E-08; -82.9152      
   4.71875000000E-08; -82.3771      
   4.72500000000E-08; -81.8627      
   4.73125000000E-08; -81.3669      
   4.73750000000E-08; -80.9076      
   4.74375000000E-08; -80.5219      
   4.75000000000E-08; -80.2599      
   4.75625000000E-08; -80.1739      
   4.76250000000E-08; -80.3082      
   4.76875000000E-08; -80.6981      
   4.77500000000E-08; -81.375       
   4.78125000000E-08; -82.3756      
   4.78750000000E-08; -83.7515      
   4.79375000000E-08; -85.4706      
   4.80000000000E-08; -87.2739      
   4.80625000000E-08; -89.075       
   4.81250000000E-08; -90.7249      
   4.81875000000E-08; -91.9993      
   4.82500000000E-08; -92.6431      
   4.83125000000E-08; -92.4942      
   4.83750000000E-08; -91.5995      
   4.84375000000E-08; -90.1852      
   4.85000000000E-08; -88.6832      
   4.85625000000E-08; -87.5174      
   4.86250000000E-08; -86.5642      
   4.86875000000E-08; -85.7516      
   4.87500000000E-08; -85.041       
   4.88125000000E-08; -84.4139      
   4.88750000000E-08; -83.8638      
   4.89375000000E-08; -83.3883      
   4.90000000000E-08; -82.9841      
   4.90625000000E-08; -82.6429      
   4.91250000000E-08; -82.3505      
   4.91875000000E-08; -82.088       
   4.92500000000E-08; -81.8332      
   4.93125000000E-08; -81.5643      
   4.93750000000E-08; -81.2625      
   4.94375000000E-08; -80.9141      
   4.95000000000E-08; -80.5124      
   4.95625000000E-08; -80.0576      
   4.96250000000E-08; -79.5562      
   4.96875000000E-08; -79.0194      
   4.97500000000E-08; -78.4621      
   4.98125000000E-08; -78.207       
   4.98750000000E-08; -77.9395      
   4.99375000000E-08; -77.663       
   5.00000000000E-08; -77.3812      
