
  ZVR, 3.52

  stimulus-start        ; stimulus-stop       ; stimulus-unit       ; nof-points; parameter-type; impedance-ohm
  1.50000000000E+09     ; 4.00000000000E+09   ; Hz                  ; 801       ; S21           ; 50        

  conversion            ; time-domain         ; data-format         ; param-unit; smoothing     ; trace-math
  S                     ; domain=TIME gate=OFF; MAGNITUDE           ; dB        ; 1%            ; none

  time-domain           ; time-domain-start   ; time-domain-stop    ; td-unit   ; nof-points
  TIME                  ; 0.00000000000E+00   ; 5.00000000000E-08   ; s         ; 801 

  transformation-type   ; period              ; dielectric-epsilon  ; x-axis    
  CHIRP IMPULSE BANDPASS; 3.20000000000E-07s  ; none                ; time      

  sweep-mode-type       ; notlinear-meas-mode 
   3.83750000000E-08; -84.0202      
   3.84375000000E-08; -82.6287      
   3.85000000000E-08; -81.3252      
   3.85625000000E-08; -80.1661      
   3.86250000000E-08; -79.1878      
   3.86875000000E-08; -78.4141      
   3.87500000000E-08; -77.858       
   3.88125000000E-08; -77.5242      
   3.88750000000E-08; -77.4125      
   3.89375000000E-08; -77.5199      
   3.90000000000E-08; -77.8408      
   3.90625000000E-08; -78.3657      
   3.91250000000E-08; -79.0762      
   3.91875000000E-08; -79.9365      
   3.92500000000E-08; -80.886       
   3.93125000000E-08; -81.84        
   3.93750000000E-08; -82.6986      
   3.94375000000E-08; -83.3618      
   3.95000000000E-08; -83.7505      
   3.95625000000E-08; -83.8313      
   3.96250000000E-08; -83.6317      
   3.96875000000E-08; -83.2323      
   3.97500000000E-08; -82.7436      
   3.98125000000E-08; -82.275       
   3.98750000000E-08; -81.9103      
   3.99375000000E-08; -81.6992      
   4.00000000000E-08; -81.6645      
   4.00625000000E-08; -81.8082      
   4.01250000000E-08; -82.1085      
   4.01875000000E-08; -82.5102      
   4.02500000000E-08; -82.9249      
   4.03125000000E-08; -83.2527      
   4.03750000000E-08; -83.4074      
   4.04375000000E-08; -83.334       
   4.05000000000E-08; -83.0184      
   4.05625000000E-08; -82.4896      
   4.06250000000E-08; -81.8115      
   4.06875000000E-08; -81.0697      
   4.07500000000E-08; -80.357       
   4.08125000000E-08; -79.7542      
   4.08750000000E-08; -79.3142      
   4.09375000000E-08; -79.0641      
   4.10000000000E-08; -79.0162      
   4.10625000000E-08; -79.1785      
   4.11250000000E-08; -79.56        
   4.11875000000E-08; -80.1746      
   4.12500000000E-08; -81.0438      
   4.13125000000E-08; -82.2012      
   4.13750000000E-08; -83.6959      
   4.14375000000E-08; -85.4781      
   4.15000000000E-08; -87.3179      
   4.15625000000E-08; -89.107       
   4.16250000000E-08; -90.6925      
   4.16875000000E-08; -91.8742      
   4.17500000000E-08; -92.4589      
   4.18125000000E-08; -92.3562      
   4.18750000000E-08; -91.6339      
   4.19375000000E-08; -90.4793      
   4.20000000000E-08; -89.2878      
   4.20625000000E-08; -88.4023      
   4.21250000000E-08; -87.7004      
   4.21875000000E-08; -87.0794      
   4.22500000000E-08; -86.4682      
   4.23125000000E-08; -85.8238      
   4.23750000000E-08; -85.1278      
   4.24375000000E-08; -84.3815      
   4.25000000000E-08; -83.5989      
   4.25625000000E-08; -82.7999      
   4.26250000000E-08; -82.0045      
   4.26875000000E-08; -81.2284      
   4.27500000000E-08; -80.4812      
   4.28125000000E-08; -79.7669      
   4.28750000000E-08; -79.0859      
   4.29375000000E-08; -78.4367      
   4.30000000000E-08; -77.8186      
   4.30625000000E-08; -77.2328      
   4.31250000000E-08; -76.6825      
   4.31875000000E-08; -76.1736      
   4.32500000000E-08; -75.7135      
   4.33125000000E-08; -75.3103      
   4.33750000000E-08; -74.9725      
   4.34375000000E-08; -74.7072      
   4.35000000000E-08; -74.5202      
   4.35625000000E-08; -74.415       
   4.36250000000E-08; -74.3934      
   4.36875000000E-08; -74.4551      
   4.37500000000E-08; -74.5984      
   4.38125000000E-08; -74.8205      
   4.38750000000E-08; -75.1183      
   4.39375000000E-08; -75.4886      
   4.40000000000E-08; -75.9295      
   4.40625000000E-08; -76.441       
   4.41250000000E-08; -77.0264      
   4.41875000000E-08; -77.6932      
   4.42500000000E-08; -78.4547      
   4.43125000000E-08; -79.331       
   4.43750000000E-08; -80.3468      
   4.44375000000E-08; -81.5201      
   4.45000000000E-08; -82.8104      
   4.45625000000E-08; -84.0642      
   4.46250000000E-08; -85.0928      
   4.46875000000E-08; -85.734       
   4.47500000000E-08; -85.8832      
   4.48125000000E-08; -85.5316      
   4.48750000000E-08; -84.7683      
   4.49375000000E-08; -83.7392      
   4.50000000000E-08; -82.6057      
   4.50625000000E-08; -81.5375      
   4.51250000000E-08; -80.6865      
   4.51875000000E-08; -80.1103      
   4.52500000000E-08; -79.8094      
   4.53125000000E-08; -79.7741      
   4.53750000000E-08; -79.9957      
   4.54375000000E-08; -80.467       
   4.55000000000E-08; -81.1766      
   4.55625000000E-08; -82.0987      
   4.56250000000E-08; -83.1843      
   4.56875000000E-08; -84.3683      
   4.57500000000E-08; -85.5879      
   4.58125000000E-08; -86.7915      
   4.58750000000E-08; -87.9449      
   4.59375000000E-08; -89.0418      
   4.60000000000E-08; -90.1197      
   4.60625000000E-08; -91.255       
   4.61250000000E-08; -92.2113      
   4.61875000000E-08; -92.5778      
